id|points
E14000641|[[-2.319448847711764, 75.31631337160344], [-2.230445436639525, 75.47046474963503], [-2.0524499867309234, 75.47046474963503], [-1.96344796851177, 75.31631337160344], [-2.0524499867309234, 75.16216225575609], [-2.230445436639525, 75.16216225575609], [-2.319448847711764, 75.31631337160344]]
E14000970|[[-2.319448847711764, 74.96031590079687], [-2.230445436639525, 75.11446944184745], [-2.0524499867309234, 75.11446944184745], [-1.96344796851177, 74.96031590079687], [-2.0524499867309234, 74.80616693158206], [-2.230445436639525, 74.80616693158206], [-2.319448847711764, 74.96031590079687]]
E14000730|[[-2.319448847711764, 74.60431967536479], [-2.230445436639525, 74.7584714302861], [-2.0524499867309234, 74.7584714302861], [-1.96344796851177, 74.60431967536479], [-2.0524499867309234, 74.45016877254196], [-2.230445436639525, 74.45016877254196], [-2.319448847711764, 74.60431967536479]]
E14000780|[[-2.319448847711764, 74.24832243396945], [-2.230445436639525, 74.40247687627794], [-2.0524499867309234, 74.40247687627794], [-1.96344796851177, 74.24832243396945], [-2.0524499867309234, 74.09417325173], [-2.230445436639525, 74.09417325173], [-2.319448847711764, 74.24832243396945]]
E14000779|[[-2.319448847711764, 73.89232689677092], [-2.230445436639525, 74.04647801261814], [-2.0524499867309234, 74.04647801261814], [-1.96344796851177, 73.89232689677092], [-2.0524499867309234, 73.738175027144], [-2.230445436639525, 73.738175027144], [-2.319448847711764, 73.89232689677092]]
E14001009|[[-2.319448847711764, 73.53632868857136], [-2.230445436639525, 73.69048054181158], [-2.0524499867309234, 73.69048054181158], [-1.96344796851177, 73.53632868857136], [-2.0524499867309234, 73.38217971935642], [-2.230445436639525, 73.38217971935642], [-2.319448847711764, 73.53632868857136]]
E14000756|[[-2.319448847711764, 73.18033336439734], [-2.230445436639525, 73.3344842180606], [-2.0524499867309234, 73.3344842180606], [-1.96344796851177, 73.18033336439734], [-2.0524499867309234, 73.02618149477055], [-2.230445436639525, 73.02618149477055], [-2.319448847711764, 73.18033336439734]]
E14000920|[[-2.319448847711764, 72.82433515619806], [-2.230445436639525, 72.9784870258247], [-2.0524499867309234, 72.9784870258247], [-1.96344796851177, 72.82433515619806], [-2.0524499867309234, 72.67018618698297], [-2.230445436639525, 72.67018618698297], [-2.319448847711764, 72.82433515619806]]
E14000966|[[-2.319448847711764, 72.46833966815868], [-2.230445436639525, 72.62249148862588], [-2.0524499867309234, 72.62249148862588], [-1.96344796851177, 72.46833966815868], [-2.0524499867309234, 72.31418802794327], [-2.230445436639525, 72.31418802794327], [-2.319448847711764, 72.46833966815868]]
E14000664|[[-2.319448847711764, 72.11234145995957], [-2.230445436639525, 72.26649337874565], [-2.0524499867309234, 72.26649337874565], [-1.96344796851177, 72.11234145995957], [-2.0524499867309234, 71.95819249074445], [-2.230445436639525, 71.95819249074445], [-2.319448847711764, 72.11234145995957]]
E14000610|[[-2.319448847711764, 71.75634613578539], [-2.230445436639525, 71.91049800541202], [-2.0524499867309234, 71.91049800541202], [-1.96344796851177, 71.75634613578539], [-2.0524499867309234, 71.60219428254518], [-2.230445436639525, 71.60219428254518], [-2.319448847711764, 71.75634613578539]]
E14000935|[[-2.319448847711764, 71.4003480422916], [-2.230445436639525, 71.5544998955318], [-2.0524499867309234, 71.5544998955318], [-1.96344796851177, 71.4003480422916], [-2.0524499867309234, 71.24620003988043], [-2.230445436639525, 71.24620003988043], [-2.319448847711764, 71.4003480422916]]
E14000985|[[-2.319448847711764, 71.04435261979853], [-2.230445436639525, 71.19850447303874], [-2.0524499867309234, 71.19850447303874], [-1.96344796851177, 71.04435261979853], [-2.0524499867309234, 70.89020084849078], [-2.230445436639525, 70.89020084849078], [-2.319448847711764, 71.04435261979853]]
E14000854|[[-2.319448847711764, 70.68835413302844], [-2.230445436639525, 70.84250626483919], [-2.0524499867309234, 70.84250626483919], [-1.96344796851177, 70.68835413302844], [-2.0524499867309234, 70.5342036562549], [-2.230445436639525, 70.5342036562549], [-2.319448847711764, 70.68835413302844]]
E14000568|[[-2.319448847711764, 70.33235871053523], [-2.230445436639525, 70.48650799109402], [-2.0524499867309234, 70.48650799109402], [-1.96344796851177, 70.33235871053523], [-2.0524499867309234, 70.17820689006804], [-2.230445436639525, 70.17820689006804], [-2.319448847711764, 70.33235871053523]]
E14000651|[[-2.319448847711764, 69.97636064981444], [-2.230445436639525, 70.13051247028163], [-2.0524499867309234, 70.13051247028163], [-1.96344796851177, 69.97636064981444], [-2.0524499867309234, 69.82221017304104], [-2.230445436639525, 69.82221017304104], [-2.319448847711764, 69.97636064981444]]
E14000821|[[-2.319448847711764, 69.62036501429674], [-2.230445436639525, 69.77451504863467], [-2.0524499867309234, 69.77451504863467], [-1.96344796851177, 69.62036501429674], [-2.0524499867309234, 69.46621475054769], [-2.230445436639525, 69.46621475054769], [-2.319448847711764, 69.62036501429674]]
E14000822|[[-2.319448847711764, 69.26436690441649], [-2.230445436639525, 69.41851872488368], [-2.0524499867309234, 69.41851872488368], [-1.96344796851177, 69.26436690441649], [-2.0524499867309234, 69.11021654234843], [-2.230445436639525, 69.11021654234843], [-2.319448847711764, 69.26436690441649]]
E14000873|[[-2.319448847711764, 68.90837148192342], [-2.230445436639525, 69.06252061500331], [-2.0524499867309234, 69.06252061500331], [-1.96344796851177, 68.90837148192342], [-2.0524499867309234, 68.75421817028395], [-2.230445436639525, 68.75421817028395], [-2.319448847711764, 68.90837148192342]]
E14000930|[[-2.319448847711764, 68.5523733228836], [-2.230445436639525, 68.70652529082929], [-2.0524499867309234, 68.70652529082929], [-1.96344796851177, 68.5523733228836], [-2.0524499867309234, 68.39822145325667], [-2.230445436639525, 68.39822145325667], [-2.319448847711764, 68.5523733228836]]
E14000906|[[-2.319448847711764, 68.19637934240295], [-2.230445436639525, 68.35052696792425], [-2.0524499867309234, 68.35052696792425], [-1.96344796851177, 68.19637934240295], [-2.0524499867309234, 68.04222473622953], [-2.230445436639525, 68.04222473622953], [-2.319448847711764, 68.19637934240295]]
E14001007|[[-2.319448847711764, 67.84037979051001], [-2.230445436639525, 67.99453154543117], [-2.0524499867309234, 67.99453154543117], [-1.96344796851177, 67.84037979051001], [-2.0524499867309234, 67.68622926457674], [-2.230445436639525, 67.68622926457674], [-2.319448847711764, 67.84037979051001]]
E14000737|[[-2.319448847711764, 67.48438297516371], [-2.230445436639525, 67.6385333863915], [-2.0524499867309234, 67.6385333863915], [-1.96344796851177, 67.48438297516371], [-2.0524499867309234, 67.33023089251255], [-2.230445436639525, 67.33023089251255], [-2.319448847711764, 67.48438297516371]]
E14000701|[[-2.319448847711764, 67.12838620897713], [-2.230445436639525, 67.28253812776336], [-2.0524499867309234, 67.28253812776336], [-1.96344796851177, 67.12838620897713], [-2.0524499867309234, 66.97423579774932], [-2.230445436639525, 66.97423579774932], [-2.319448847711764, 67.12838620897713]]
E14000918|[[-2.319448847711764, 66.77238932808493], [-2.230445436639525, 66.92653985401776], [-2.0524499867309234, 66.92653985401776], [-1.96344796851177, 66.77238932808493], [-2.0524499867309234, 66.61823731097951], [-2.230445436639525, 66.61823731097951], [-2.319448847711764, 66.77238932808493]]
E14000997|[[-2.319448847711764, 66.4163940202972], [-2.230445436639525, 66.57054443152471], [-2.0524499867309234, 66.57054443152471], [-1.96344796851177, 66.4163940202972], [-2.0524499867309234, 66.2622417737807], [-2.230445436639525, 66.2622417737807], [-2.319448847711764, 66.4163940202972]]
E14000883|[[-2.319448847711764, 66.0603955335271], [-2.230445436639525, 66.21454622332543], [-2.0524499867309234, 66.21454622332543], [-1.96344796851177, 66.0603955335271], [-2.0524499867309234, 65.90624366390045], [-2.230445436639525, 65.90624366390045], [-2.319448847711764, 66.0603955335271]]
E14000884|[[-2.319448847711764, 65.70440011103403], [-2.230445436639525, 65.85855084999196], [-2.0524499867309234, 65.85855084999196], [-1.96344796851177, 65.70440011103403], [-2.0524499867309234, 65.55024840527246], [-2.230445436639525, 65.55024840527246], [-2.319448847711764, 65.70440011103403]]
E14001014|[[-2.6220418728903216, 76.20630613916865], [-2.533043541635268, 76.36045800879543], [-2.3550437820753034, 76.36045800879543], [-2.266045958801948, 76.20630613916865], [-2.3550437820753034, 76.05215431870145], [-2.533043541635268, 76.05215431870145], [-2.6220418728903216, 76.20630613916865]]
E14000709|[[-2.6220418728903216, 75.85031092970009], [-2.533043541635268, 76.00445989891504], [-2.3550437820753034, 76.00445989891504], [-2.266045958801948, 75.85031092970009], [-2.3550437820753034, 75.69615901091385], [-2.533043541635268, 75.69615901091385], [-2.6220418728903216, 75.85031092970009]]
E14000840|[[-2.6220418728903216, 75.49431265595479], [-2.533043541635268, 75.64846452558145], [-2.3550437820753034, 75.64846452558145], [-2.266045958801948, 75.49431265595479], [-2.3550437820753034, 75.34016078632787], [-2.533043541635268, 75.34016078632787], [-2.6220418728903216, 75.49431265595479]]
E14000915|[[-2.6220418728903216, 75.13831456246099], [-2.533043541635268, 75.2924664157012], [-2.3550437820753034, 75.2924664157012], [-2.266045958801948, 75.13831456246099], [-2.3550437820753034, 74.98416665836872], [-2.533043541635268, 74.98416665836872], [-2.6220418728903216, 75.13831456246099]]
E14000971|[[-2.6220418728903216, 74.78231897610272], [-2.533043541635268, 74.93647078018348], [-2.3550437820753034, 74.93647078018348], [-2.266045958801948, 74.78231897610272], [-2.3550437820753034, 74.62816720479496], [-2.533043541635268, 74.62816720479496], [-2.6220418728903216, 74.78231897610272]]
E14000886|[[-2.6220418728903216, 74.42632091538192], [-2.533043541635268, 74.58047262114351], [-2.3550437820753034, 74.58047262114351], [-2.266045958801948, 74.42632091538192], [-2.3550437820753034, 74.27217012726454], [-2.533043541635268, 74.27217012726454], [-2.6220418728903216, 74.42632091538192]]
E14000925|[[-2.6220418728903216, 74.07032544372912], [-2.533043541635268, 74.22447731335606], [-2.3550437820753034, 74.22447731335606], [-2.266045958801948, 74.07032544372912], [-2.3550437820753034, 73.91617367242168], [-2.533043541635268, 73.91617367242168], [-2.6220418728903216, 74.07032544372912]]
E14000587|[[-2.6220418728903216, 73.71432733384889], [-2.533043541635268, 73.86847925263525], [-2.3550437820753034, 73.86847925263525], [-2.266045958801948, 73.71432733384889], [-2.3550437820753034, 73.56017669321014], [-2.533043541635268, 73.56017669321014], [-2.6220418728903216, 73.71432733384889]]
E14000723|[[-2.6220418728903216, 73.35833200967473], [-2.533043541635268, 73.51248378098246], [-2.3550437820753034, 73.51248378098246], [-2.266045958801948, 73.35833200967473], [-2.3550437820753034, 73.2041812707171], [-2.533043541635268, 73.2041812707171], [-2.6220418728903216, 73.35833200967473]]
E14000923|[[-2.6220418728903216, 73.00233401450011], [-2.533043541635268, 73.15648550723718], [-2.3550437820753034, 73.15648550723718], [-2.266045958801948, 73.00233401450011], [-2.3550437820753034, 72.8481828986526], [-2.533043541635268, 72.8481828986526], [-2.6220418728903216, 73.00233401450011]]
E14000974|[[-2.6220418728903216, 72.64633826427664], [-2.533043541635268, 72.80049003558439], [-2.3550437820753034, 72.80049003558439], [-2.266045958801948, 72.64633826427664], [-2.3550437820753034, 72.49218759086502], [-2.533043541635268, 72.49218759086502], [-2.6220418728903216, 72.64633826427664]]
E14000975|[[-2.6220418728903216, 72.29034026910216], [-2.533043541635268, 72.44449192570414], [-2.3550437820753034, 72.44449192570414], [-2.266045958801948, 72.29034026910216], [-2.3550437820753034, 72.13618936627931], [-2.533043541635268, 72.13618936627931], [-2.6220418728903216, 72.29034026910216]]
E14000965|[[-2.6220418728903216, 71.93434586257233], [-2.533043541635268, 72.08849655237053], [-2.3550437820753034, 72.08849655237053], [-2.266045958801948, 71.93434586257233], [-2.3550437820753034, 71.78019405849173], [-2.533043541635268, 71.78019405849173], [-2.6220418728903216, 71.93434586257233]]
E14000791|[[-2.6220418728903216, 71.57834680227444], [-2.533043541635268, 71.73249860635522], [-2.3550437820753034, 71.73249860635522], [-2.266045958801948, 71.57834680227444], [-2.3550437820753034, 71.42419578474613], [-2.533043541635268, 71.42419578474613], [-2.6220418728903216, 71.57834680227444]]
E14000986|[[-2.6220418728903216, 71.22234938062762], [-2.533043541635268, 71.37650221705822], [-2.3550437820753034, 71.37650221705822], [-2.266045958801948, 71.22234938062762], [-2.3550437820753034, 71.06820031309363], [-2.533043541635268, 71.06820031309363], [-2.6220418728903216, 71.22234938062762]]
E14000561|[[-2.6220418728903216, 70.86635326990115], [-2.533043541635268, 71.02050507398178], [-2.3550437820753034, 71.02050507398178], [-2.266045958801948, 70.86635326990115], [-2.3550437820753034, 70.71220220321338], [-2.533043541635268, 70.71220220321338], [-2.6220418728903216, 70.86635326990115]]
E14000563|[[-2.6220418728903216, 70.5103559138002], [-2.533043541635268, 70.66450637418731], [-2.3550437820753034, 70.66450637418731], [-2.266045958801948, 70.5103559138002], [-2.3550437820753034, 70.3562068298795], [-2.533043541635268, 70.3562068298795], [-2.6220418728903216, 70.5103559138002]]
E14000562|[[-2.6220418728903216, 70.154360491307], [-2.533043541635268, 70.30851090253465], [-2.3550437820753034, 70.30851090253465], [-2.266045958801948, 70.154360491307], [-2.3550437820753034, 70.00020845781529], [-2.533043541635268, 70.00020845781529], [-2.6220418728903216, 70.154360491307]]
E14000650|[[-2.6220418728903216, 69.79836216840198], [-2.533043541635268, 69.9525127434947], [-2.3550437820753034, 69.9525127434947], [-2.266045958801948, 69.79836216840198], [-2.3550437820753034, 69.64421319918716], [-2.533043541635268, 69.64421319918716], [-2.6220418728903216, 69.79836216840198]]
E14000539|[[-2.6220418728903216, 69.44236684422809], [-2.533043541635268, 69.59651741932052], [-2.3550437820753034, 69.59651741932052], [-2.266045958801948, 69.44236684422809], [-2.3550437820753034, 69.28821481073622], [-2.533043541635268, 69.28821481073622], [-2.6220418728903216, 69.44236684422809]]
E14000874|[[-2.6220418728903216, 69.08636847216376], [-2.533043541635268, 69.24051921112124], [-2.3550437820753034, 69.24051921112124], [-2.266045958801948, 69.08636847216376], [-2.3550437820753034, 68.93221665169641], [-2.533043541635268, 68.93221665169641], [-2.6220418728903216, 69.08636847216376]]
E14000951|[[-2.6220418728903216, 68.73037300051082], [-2.533043541635268, 68.88452508316225], [-2.3550437820753034, 68.88452508316225], [-2.266045958801948, 68.73037300051082], [-2.3550437820753034, 68.57622118004362], [-2.533043541635268, 68.57622118004362], [-2.6220418728903216, 68.73037300051082]]
E14000550|[[-2.6220418728903216, 68.37437489063058], [-2.533043541635268, 68.52852551488274], [-2.3550437820753034, 68.52852551488274], [-2.266045958801948, 68.37437489063058], [-2.3550437820753034, 68.22022302100393], [-2.533043541635268, 68.22022302100393], [-2.6220418728903216, 68.37437489063058]]
E14001042|[[-2.6220418728903216, 68.01837940259148], [-2.533043541635268, 68.17252874869617], [-2.3550437820753034, 68.17252874869617], [-2.266045958801948, 68.01837940259148], [-2.3550437820753034, 67.86422754935114], [-2.533043541635268, 67.86422754935114], [-2.6220418728903216, 68.01837940259148]]
E14000959|[[-2.6220418728903216, 67.66238124355151], [-2.533043541635268, 67.81653193334985], [-2.3550437820753034, 67.81653193334985], [-2.266045958801948, 67.66238124355151], [-2.3550437820753034, 67.50822937392488], [-2.533043541635268, 67.50822937392488], [-2.6220418728903216, 67.66238124355151]]
E14000694|[[-2.6220418728903216, 67.30638582105846], [-2.533043541635268, 67.46053516716313], [-2.3550437820753034, 67.46053516716313], [-2.266045958801948, 67.30638582105846], [-2.3550437820753034, 67.15223406613714], [-2.533043541635268, 67.15223406613714], [-2.6220418728903216, 67.30638582105846]]
